Date and Time,Message,Additional Details
2022-03-09T09:44:00.672Z,"I0309 01:44:00.671876     370 kubelet_pods.go:898] ""Unable to retrieve pull secret, the image pull may not succeed."" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" secret="""" err=""secret \""nvidia-registrykey-secret\"" not found""","{'gl2_accounted_message_size': '387.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XDHD5M3MXSC0NDJJ8QD', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '76769211-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:44:00.672Z,"I0309 01:44:00.672001     370 scope.go:110] ""RemoveContainer"" containerID=""4c5331f2901fdb1192194cc95e05da105299c818f9cd1b4e884225e659130734""","{'gl2_accounted_message_size': '286.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XDJ6S9TJVWBK7XKK4DB', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '76769212-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:43:58.236Z,"E0309 09:43:58.236785    3432 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: kube-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '463.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ111CKZPZWMNCP1YNDP2N8', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '78e2fe31-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:43:57.913Z,2022-03-09T01:43:57.883532881-08:00 stderr F Trace[714853896]: [535.725694ms] [535.725694ms] END,"{'gl2_accounted_message_size': '355.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEEXKQ03NA2JSTWZBTK', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d4-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,"2022-03-09T01:43:57.886033779-08:00 stderr F I0309 09:43:57.885538       1 trace.go:205] Trace[1623100834]: ""Update"" url:/apis/helm.fluxcd.io/v1/namespaces/default/helmreleases/eac-sysapp,user-agent:efa/v0.0.0 (linux/arm64) kubernetes/$Format,audit-id:922a29cc-02ac-4705-8357-824edc8d0995,client:10.244.0.8,accept:application/json, */*,protocol:HTTP/2.0 (09-Mar-2022 09:43:57.356) (total time: 528ms):","{'gl2_accounted_message_size': '660.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEFVQ4SWMZNMB8XGENA', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d7-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,"2022-03-09T01:43:57.886069043-08:00 stderr F Trace[1623100834]: ---""Object stored in database"" 525ms (09:43:57.884)","{'gl2_accounted_message_size': '374.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEFY8BJ37H6FP28WGRR', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d8-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,"2022-03-09T01:43:57.884810994-08:00 stderr F I0309 09:43:57.884483       1 trace.go:205] Trace[795898780]: ""GuaranteedUpdate etcd3"" type:*unstructured.Unstructured (09-Mar-2022 09:43:57.359) (total time: 525ms):","{'gl2_accounted_message_size': '470.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEEGVDHS7H4HGG60J58', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d5-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,2022-03-09T01:43:57.886086227-08:00 stderr F Trace[1623100834]: [528.442298ms] [528.442298ms] END,"{'gl2_accounted_message_size': '356.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEF2J00TKBZCJV8WE8S', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d9-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,"2022-03-09T01:43:57.883478417-08:00 stderr F Trace[714853896]: ---""About to write a response"" 535ms (09:43:57.881)","{'gl2_accounted_message_size': '373.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEEDNSJ0NTSGT7J4KYB', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d3-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,2022-03-09T01:43:57.88489525-08:00 stderr F Trace[795898780]: [525.300249ms] [525.300249ms] END,"{'gl2_accounted_message_size': '354.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEFYS66JKF2XKGANKSV', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d6-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:57.913Z,"2022-03-09T01:43:57.883353457-08:00 stderr F I0309 09:43:57.881680       1 trace.go:205] Trace[714853896]: ""Get"" url:/api/v1/namespaces/default/endpoints/kubernetes,user-agent:kube-apiserver/v1.22.5 (linux/arm64) kubernetes/5c99e2a,audit-id:315f9b9d-dab3-4f36-a137-9f539baacfdd,client:::1,accept:application/vnd.kubernetes.protobuf, */*,protocol:HTTP/2.0 (09-Mar-2022 09:43:57.345) (total time: 535ms):","{'gl2_accounted_message_size': '661.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XEENFNVYVNP3C9N9X7B', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-nx-mdf.egx.nvidia.com', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'xavier', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '767ad7d2-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:55.785Z,"E0309 09:43:55.785406    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: kube-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '461.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39444.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10YSWYQPGY4P183DS5ZKG', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '774ef0b1-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:43:53.840Z,"I0309 09:43:53.840223   89998 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-qa-automation-node-10-146-17-251.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '384.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10W918JJA5E113NYGRHAE', 'source': 'qa-automation-node-10-146-17-251.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'qa-automation-node-10-146-17-251', 'location': 'qa-automation-loc-0', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '75c43202-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:53.840Z,"I0309 09:43:53.840250   89998 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-qa-automation-node-10-146-17-251.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '384.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10W91K9EPTB2RXWD4CJHB', 'source': 'qa-automation-node-10-146-17-251.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'qa-automation-node-10-146-17-251', 'location': 'qa-automation-loc-0', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '75c43203-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:53.840Z,"I0309 09:43:53.840142   89998 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-qa-automation-node-10-146-17-251.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '393.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10W91GFZEZDZR6F3NYSDJ', 'source': 'qa-automation-node-10-146-17-251.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'qa-automation-node-10-146-17-251', 'location': 'qa-automation-loc-0', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '75c43200-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:53.840Z,"I0309 09:43:53.840196   89998 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-qa-automation-node-10-146-17-251.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '374.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10W91PG8F5KAPG1NXPBWS', 'source': 'qa-automation-node-10-146-17-251.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'qa-automation-node-10-146-17-251', 'location': 'qa-automation-loc-0', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '75c43201-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:52.671Z,"E0309 01:43:52.671500     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: helm.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '426.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10XDHV9F5CYE40S1C1MNB', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': '76769210-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:43:51.674Z,"E0309 01:43:51.673948     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSZA88A9NE7H46WXY8D', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277edb-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:50.237Z,"E0309 09:43:50.237078    3432 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: kube-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '463.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10JQVTSQBE6SC9G4P0206', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6ff22cb0-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:48.785Z,"E0309 09:43:48.785651    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: kube-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '461.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39444.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10G3VEKRNFRWWRF0V6Z74', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '6e5804b0-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:43:48.670Z,"E0309 01:43:48.670676     370 dns.go:157] ""Nameserver limits exceeded"" err=""Nameserver limits were exceeded, some nameservers have been omitted, the applied nameserver line is: 172.16.136.26 172.20.232.252 172.16.168.26""","{'gl2_accounted_message_size': '366.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSZ1T403NB4R4VXWH02', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277eda-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:46.671Z,"E0309 01:43:46.671508     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '432.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSZA6T8WHV7S6PF4CKN', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277ed9-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:45.672Z,"E0309 01:43:45.672154     370 pod_workers.go:918] ""Error syncing pod, skipping"" err=""failed to \""StartContainer\"" for \""video-analytics-demo-l4t-1\"" with CrashLoopBackOff: \""back-off 5m0s restarting failed container=video-analytics-demo-l4t-1 pod=remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r_default(0bd2f9de-e031-4674-b4d2-980b192fe629)\"""" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" podUID=0bd2f9de-e031-4674-b4d2-980b192fe629","{'gl2_accounted_message_size': '595.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSZ8NRSZ3T4KEQH1A0K', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277ed8-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:45.672Z,"E0309 01:43:45.671779     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '432.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSZJJPDAYX909VN4J38', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277ed7-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:45.672Z,"E0309 01:43:45.670690     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: default.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '429.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSYTG6R45Y1ZA8XXVGY', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277ed6-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:45.670Z,"I0309 01:43:45.670310     370 kubelet_pods.go:898] ""Unable to retrieve pull secret, the image pull may not succeed."" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" secret="""" err=""secret \""nvidia-registrykey-secret\"" not found""","{'gl2_accounted_message_size': '387.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSYMTGD6Q6DWTVSGF97', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277ed4-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:45.670Z,"I0309 01:43:45.670412     370 scope.go:110] ""RemoveContainer"" containerID=""4c5331f2901fdb1192194cc95e05da105299c818f9cd1b4e884225e659130734""","{'gl2_accounted_message_size': '286.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44586.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10FSYNDHYAT6C99TVHW1S', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '6e277ed5-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:45.238Z,"I0309 09:43:45.237922    4677 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-test-247-0308-1.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '343.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39184.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10ANVWH0VBK0W2SQV7KV1', 'source': 'test-247-0308-1.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'test-247-0308-1', 'location': 'bob-sprint501-0308-1', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '6b0641a2-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:43:45.238Z,"I0309 09:43:45.237947    4677 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-test-247-0308-1.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '334.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39184.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10ANVS4SD97T62380M3MN', 'source': 'test-247-0308-1.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'test-247-0308-1', 'location': 'bob-sprint501-0308-1', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '6b0641a3-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:43:45.237Z,"I0309 09:43:45.237898    4677 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-test-247-0308-1.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39184.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10ANV7SGY1WYY3NZ61T1F', 'source': 'test-247-0308-1.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'test-247-0308-1', 'location': 'bob-sprint501-0308-1', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '6b0641a1-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:43:45.237Z,"I0309 09:43:45.237833    4677 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-test-247-0308-1.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '334.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39184.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10ANVDRJBMB4YHC3JK27T', 'source': 'test-247-0308-1.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'test-247-0308-1', 'location': 'bob-sprint501-0308-1', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': '6b0641a0-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:43:43.760Z,"I0309 09:43:43.760834    4195 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-node-t4-0308.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '308.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10NB9424TCYW6JBXKPBEY', 'source': 'node-t4-0308.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node-t4-0308', 'location': 'test-sp501-t4', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '71896e81-9f8d-11ec-ba6c-b65471d23443'}"
2022-03-09T09:43:43.760Z,"I0309 09:43:43.760781    4195 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-node-t4-0308.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '327.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '44308.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ10NB8S22AVF21GYDP9VA4', 'source': 'node-t4-0308.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node-t4-0308', 'location': 'test-sp501-t4', 'gl2_source_node': 'c17cf64b-d2a4-41c1-bba3-301f9a1f72a7', '_id': '71896e80-9f8d-11ec-ba6c-b65471d23443'}"
